"","Date","Silver_Change","Copper_Change","WTI_Change","Brent_Change","Gold_Change","USD_Change","Gas_Change","Wheat_Change","Maize_Change","Soyabeans_Change","GPR_Change"
"833",2021-03-15,0.0147,0,-0.003,-0.0049,0.0055,0.0019,-0.0446,0.0023,0.013,0.0031,0.9349
"834",2021-03-12,-0.0108,1e-04,-0.0055,-0.0059,-0.0016,0.0028,-0.0255,7e-04,2e-04,-6e-04,-0.3545
"835",2021-03-11,0.0023,0.0269,0.0245,0.0255,4e-04,-0.0045,-0.0089,-0.01,-0.0046,0.0019,0.205
"836",2021-03-10,-0.0021,0.0061,0.0067,0.0056,0.0028,-0.0015,0.0113,-0.005,-0.0183,-0.0212,0.9461
"837",2021-03-09,0.0363,-0.0204,-0.0145,-0.0106,0.0231,-0.004,-8e-04,0.0054,-0.0048,0.0019,-0.9981
"838",2021-03-08,-0.001,0.004,-0.015,-0.0161,-0.0122,0.0037,-0.0137,-0.004,0.0011,-6e-04,1.3111
"839",2021-03-05,-0.0069,0.0244,0.0362,0.0393,-0.0012,0.0038,-0.0164,-0.001,0.0178,0.0099,0.0061
"840",2021-03-04,-0.0349,-0.0392,0.0412,0.0417,-0.0087,0.0077,-0.0249,-0.002,-0.0035,0.0025,-0.5584
"841",2021-03-03,-0.0182,-0.0186,0.0257,0.0219,-0.0103,0.0017,-0.0081,-0.0041,-0.0138,-0.0038,0.1174
"842",2021-03-02,0.0075,0.026,-0.0141,-0.0155,0.0062,-0.0027,0.0223,0.0081,0.0109,0.0088,0.356
"843",2021-03-01,0.0089,0.0053,-0.0132,-0.0369,-0.0033,0.0017,0.0022,-0.003,-0.0109,-0.0125,0.3715
"844",2021-02-26,-0.045,-0.0395,-0.0315,-0.0112,-0.0263,0.0083,-0.0022,-0.016,-0.0017,-0.0025,0.9643
"845",2021-02-25,-0.0076,-0.0099,0.0035,-0.0024,-0.0124,-4e-04,-0.027,-0.0024,-0.0056,-0.0129,-0.5221
"846",2021-02-24,0.0067,0.0275,0.0256,0.0255,-0.0043,0,-0.0087,0.011,0.0054,0.0061,-0.2244
"847",2021-02-23,-0.0138,0.0089,-0.0044,0.002,-0.0014,0.0019,-0.0251,3e-04,0.003,0.0074,0.3124
"848",2021-02-22,0.0307,0.0178,0.0412,0.037,0.0174,-0.004,-0.0378,0.0103,0.0061,0.0044,0.6431
"849",2021-02-19,0.0065,0.0434,-0.021,-0.016,0.0013,-0.0026,-0.0042,-0.0014,-0.0068,0.0018,0.9278
"850",2021-02-18,-0.0087,0.021,-0.0103,-0.0064,0.0012,-0.0038,-0.0426,0.0089,-0.0037,-0.0087,-1.1312
"851",2021-02-17,-4e-04,-0.0021,0.018,0.0156,-0.0145,0.0049,0.0288,-0.008,0.0042,0.005,0.1287
"852",2021-02-16,0.0016,0.0033,-2e-04,8e-04,0.0016,4e-04,0.0202,0.012,0.011,0.0056,0.4044
"853",2021-02-15,-0.0016,0.0057,-0.0046,0.0139,-0.0148,0,0.0105,0.0023,0,0,0.8845
"854",2021-02-12,0.0102,0.0036,0.0213,0.0211,-0.0021,6e-04,0.0153,0,-0.0083,0.0025,0.1445
"855",2021-02-11,-0.0011,4e-04,-0.0073,-0.0054,-0.0086,6e-04,-0.0148,-0.002,0.0064,0.0063,-0.1661
"856",2021-02-10,-0.0116,0.0149,0.0055,0.0062,0.0029,-7e-04,0.0268,-0.0103,-0.0257,-0.0341,0.2013
"857",2021-02-09,-0.0059,0.0142,0.0073,0.0088,0.0019,-0.0054,-0.0163,-0.0048,-0.0085,0.0037,-0.1726
"858",2021-02-08,0.0201,0.0108,0.0199,0.0206,0.0117,-0.0012,0.0066,0.0064,0.0167,0.0086,0.4067
"859",2021-02-05,0.03,0.0195,0.0112,0.0085,0.0122,-0.0053,-0.0245,-8e-04,-0.0015,-0.0031,0.3086
"860",2021-02-04,-0.024,-0.0025,0.0095,0.0065,-0.0238,0.0041,0.0523,-0.0028,-0.0051,6e-04,0.1117
"861",2021-02-03,0.0184,0.0115,0.0168,0.0174,0.001,-4e-04,-0.0197,-0.0018,0.0042,0.0111,-1.0119
"862",2021-02-02,-0.0999,-0.0056,0.0225,0.0197,-0.0162,0.0024,-0.0018,-0.0039,-0.0122,-0.0099,1.1642
"863",2021-02-01,0.0895,-0.0034,0.0257,0.0084,0.0072,0.0045,0.1115,-0.0067,0.0045,-0.0019,0.9217
"864",2021-01-29,0.0379,-0.0063,-0.0031,0.0063,0.0049,0.0016,-0.0375,0.0088,0.0124,0.0105,-0.5789
"865",2021-01-28,0.0207,0.0042,-0.0093,-0.005,-0.0028,-0.0023,-0.0348,-0.0122,8e-04,-0.0166,0.4937
"866",2021-01-27,-0.0057,-0.017,0.004,-0.0018,-0.0032,0.0055,0.0392,-0.001,-0.0013,0.0037,0.3147
"867",2021-01-26,0.0022,-0.0025,-0.0028,5e-04,-0.0023,-0.0025,0.0208,0.008,0.0221,0.0149,-1.0277
"868",2021-01-25,-0.0027,0.0011,0.0092,0.0085,-5e-04,0.0018,0.0638,6e-04,0.0033,0.0226,1.4166
"869",2021-01-22,-0.0115,-0.006,-0.0162,-0.0123,-0.005,9e-04,-0.0181,-0.0055,-0.027,-0.0387,0.6809
"870",2021-01-21,0.0033,0.0019,-0.0049,4e-04,-5e-04,-0.0038,-0.0189,-0.0054,-0.003,-0.0018,-0.6121
"871",2021-01-20,0.0175,0.0022,0.0062,0.0032,0.0142,-1e-04,-0.0027,-0.0043,-0.007,-0.011,0.2718
"872",2021-01-19,0.0021,0.006,0.0118,0.021,0.0021,-0.0031,-0.0345,-6e-04,-0.0106,-0.0204,-0.3487
"873",2021-01-18,0.0161,0.0114,0.0031,-0.0064,0.0035,0,-0.0011,0.007,0,0.0024,0.2812
"874",2021-01-15,-0.0364,-0.0166,-0.0224,-0.0234,-0.0117,0.006,0.0266,-7e-04,-0.0038,-0.0083,-0.069
"875",2021-01-14,0.0091,0.0127,0.0125,0.0064,-0.0018,-0.0013,-0.0224,0.016,0.015,0.0154,-0.0683
"876",2021-01-13,0.0053,0.003,-0.0053,-0.0092,0.0057,0.003,-0.0094,0.0089,0.0168,-0.0083,-0.9379
"877",2021-01-12,0.006,0.0113,0.0186,0.0165,-0.0036,-0.0042,0.0022,0.0179,0.0323,0.0307,0.7025
"878",2021-01-11,0.0261,-0.0298,2e-04,-0.0059,0.0083,0.0042,0.0174,-0.0016,-0.0046,-0.0012,0.1724
"879",2021-01-08,-0.0963,-0.0062,0.0273,0.0296,-0.0408,0.0031,-0.0106,-2e-04,0.0014,0.0117,0.36
"880",2021-01-07,0.008,0.0124,0.0036,0.0015,0.0026,0.0032,0.0048,-0.003,0.0015,-0.0037,-0.6755
"881",2021-01-06,-0.0216,0.0032,0.0136,0.0131,-0.0234,0.001,0.0052,0.001,0.0073,0.0099,-0.134
"882",2021-01-05,0.0101,0.0237,0.0471,0.0491,0.0039,-0.0049,0.0469,0.0095,0.0123,0.0233,0.2044
"883",2021-01-04,0.0363,0.0118,-0.0179,-0.0137,0.0271,-5e-04,0.0165,0.0059,0.0083,-0.0019,1.652
"884",2020-12-31,-0.006,-0.0086,0.0027,0.009,9e-04,0.0027,0.0483,0.0019,0.0086,0.0038,0.3118
"885",2020-12-30,0.0159,-0.0014,0.0075,0.0049,0.0056,-0.003,-0.0182,0.0114,0.0087,0.0064,-0.1542
"886",2020-12-29,-0.0121,-0.0045,0.0077,0.0045,0.0013,-0.004,0.0703,0.0055,0.0145,0.0293,0.5108
"887",2020-12-28,0.0244,0.0025,-0.012,-0.0084,-0.0014,3e-04,-0.0846,-0.0053,0.0071,-0.0066,0.3744
"888",2020-12-24,-5e-04,0.0017,0.0023,0.0018,0.0027,-0.001,-0.0345,0.002,0.0058,0.0026,-0.221
"889",2020-12-23,0.0151,0.0104,0.0229,0.0224,0.0042,-0.0023,-0.0619,0.0072,0.0065,0.0073,0.0902
"890",2020-12-22,-0.032,-0.0161,-0.0169,-0.0163,-0.0066,0.0066,0.0277,-0.0012,0.0048,0,-0.3741
"891",2020-12-21,0.0133,-0.0151,-0.0258,-0.0258,-0.0032,0,0.0019,1e-04,0.0028,0.0167,2.3337
"892",2020-12-18,-0.0057,0.0089,0.0144,0.0148,-8e-04,0.0024,0.0243,6e-04,0.0041,0.0122,-0.152
"893",2020-12-17,0.0451,0.0121,0.0113,0.0082,0.0169,-0.0068,-0.0153,0.0093,0.0064,0.0124,0.5729
"894",2020-12-16,0.0166,0.0039,0.0046,0.0063,0.0019,-6e-04,-0.0019,-0.0014,0.0033,7e-04,-0.5335
"895",2020-12-15,0.0248,0.0047,0.0134,0.0093,0.0127,-0.0035,0,0.0034,-8e-04,0.009,1.1001
"896",2020-12-14,-0.0019,0,0.0086,0.0064,-0.0062,-0.0026,0.0351,-0.007,-0.0039,0.0042,0.0575
"897",2020-12-11,-1e-04,-0.013,-0.0045,-0.0056,0.0033,0.0017,0.0149,0.0121,0.001,0.0056,-0.8005
"898",2020-12-10,0.0043,0.0175,0.0271,0.0284,-6e-04,-0.0029,0.0455,0.0121,-0.0022,-0.0042,0.4194
"899",2020-12-09,-0.0302,0.0041,-0.0017,4e-04,-0.0194,0.0013,0.0179,0.0075,0.0039,0.0071,-0.2302
"900",2020-12-08,-0.0023,-0.0051,-0.0033,0.001,0.0048,0.002,-0.0029,-0.0055,-0.0032,-0.0063,0.361
"901",2020-12-07,0.0223,-0.0018,-0.0101,-0.0093,0.0142,0.001,-0.0656,-1e-04,0.0041,-0.0345,-0.1509
"902",2020-12-04,0.0048,0.0099,0.0138,0.0111,-4e-04,-3e-04,0.0271,-0.0041,-0.0078,-0.0047,-0.5614
"903",2020-12-03,0.0024,6e-04,0.0077,0.0095,0.0059,-0.0044,-0.0982,-0.001,4e-04,0.0088,-0.3084
"904",2020-12-02,-4e-04,6e-04,0.0159,0.0175,0.0061,-0.002,-0.0347,0.0055,0.0018,-0.0088,-0.3402
"905",2020-12-01,0.0663,0.0135,-0.0171,-0.0036,0.0213,-0.0061,-7e-04,-0.0017,-0.0119,-0.0061,1.019
"906",2020-11-30,-0.002,0.0063,-0.005,-0.0122,-0.0041,6e-04,0.0137,-0.0127,-0.01,-0.018,-0.7713
"907",2020-11-27,0,0.0214,0.0169,0.0079,0.0022,-0.0018,-0.0297,0.0081,0.0067,0.006,0.0179
"908",2020-11-26,-0.0344,0.0052,-0.0203,-0.0167,-0.0128,0,0.0117,-6e-04,0,0,1.0848
"909",2020-11-25,0.0015,0.0032,0.0177,0.0157,2e-04,-0.0028,0.0436,-0.007,-0.0058,-0.004,-1.4961
"910",2020-11-24,-0.0146,0.0128,0.0423,0.0391,-0.018,-0.003,0.0236,0.0062,-0.0026,0,1.0429
"911",2020-11-23,-0.03,-0.0097,0.0203,0.0245,-0.0182,0.0011,0.023,0.0014,0.0041,0.004,-0.2841
"912",2020-11-20,0.0135,0.028,0.0124,0.0172,0.0061,0.0012,0.0224,-0.0034,0.0011,0.0033,0.6523
"913",2020-11-19,-0.016,0.0023,-0.0026,-0.0032,-0.0065,-3e-04,-0.0442,-0.0039,-0.0021,7e-04,-0.8054
"914",2020-11-18,-0.0084,9e-04,0.0086,0.0135,-0.0064,-9e-04,0.0074,0.0017,0.011,0.0034,0.8735
"915",2020-11-17,-0.0061,-0.0062,0.0019,-0.0016,-0.0015,-0.0025,-0.0019,-0.0023,0.0082,0.0054,-0.4323
"916",2020-11-16,4e-04,0.014,0.029,0.0243,6e-04,-0.0013,-0.0995,0.0026,0.0113,0.004,0.0585
"917",2020-11-13,0.0189,0.0105,-0.0244,-0.0172,0.0068,-0.0022,0.0064,6e-04,3e-04,0.0027,0.2692
"918",2020-11-12,0.0016,0.0035,-0.0079,-0.0062,0.0065,-7e-04,-0.0181,-0.0047,-0.0125,-0.0067,-0.6166
"919",2020-11-11,-0.008,-0.0068,0.0017,0.0044,-0.0079,0.0031,0.0278,-0.0052,-0.0049,0.0013,0.5137
"920",2020-11-10,0.032,2e-04,0.0258,0.0285,0.012,2e-04,0.0315,0.0086,0.0142,0.0238,-0.5872
"921",2020-11-09,-0.0764,8e-04,0.0835,0.0748,-0.0503,0.0053,-0.01,-0.0021,0.0025,0.0062,0.8541
"922",2020-11-06,0.0189,0.0143,-0.0414,-0.0362,0.0027,-0.0031,-0.0184,-0.0036,-0.007,-0.0014,-0.1015
"923",2020-11-05,0.054,0.0023,-0.0091,-0.0073,0.0266,-0.0096,-0.0341,0.0059,0.0072,0.0112,-0.6208
"924",2020-11-04,-0.0185,0.0052,0.039,0.0383,-0.0075,-0.0016,-0.0042,-3e-04,0.0025,0.0148,-0.2273
"925",2020-11-03,0.0125,0.0031,0.0218,0.019,0.0093,-0.0062,-0.057,0.0037,0.0023,0.0093,1.055
"926",2020-11-02,0.0163,0.0098,0.0285,0.0403,0.0066,0.0011,-0.0328,0.0064,-0.0102,-0.005,0.1271
"927",2020-10-30,0.0122,-0.0028,-0.0099,-0.005,0.0064,7e-04,0.0161,-0.0042,-0.0051,0.0029,-0.1093
"928",2020-10-29,0.0044,-0.0023,-0.0321,-0.0376,-0.006,0.0061,0.1018,-0.0027,-0.0074,-0.0043,0.0917
"929",2020-10-28,-0.0491,-0.0098,-0.0539,-0.0505,-0.017,0.0052,-0.0076,-0.0091,-0.0233,-0.0177,-0.4668
"930",2020-10-27,0.006,0.0023,0.0252,0.0183,0.0032,-0.0013,-0.0017,-0.0018,0.0039,-0.0035,0.3719
"931",2020-10-26,-0.0102,-0.0125,-0.0314,-0.0314,3e-04,0.003,0.0178,-0.006,7e-04,0.0014,0.6492
"932",2020-10-23,-0.0013,-0.0076,-0.0193,-0.0163,4e-04,-0.0021,-0.012,0.0059,0.0077,0.0084,-0.4357
"933",2020-10-22,-0.0208,-0.0131,0.0156,0.0175,-0.0129,0.0039,-0.0053,-0.0056,0.0097,0.0057,0.3443
"934",2020-10-21,0.0104,0.0154,-0.0333,-0.0331,0.0073,-0.0049,0.0378,0.0028,0.0109,0.0136,-0.315
"935",2020-10-20,0.0114,0.0196,0.0156,0.0127,0.0019,-0.004,0.0422,0.0095,0.0201,0.0116,0.0356
"936",2020-10-19,0.0114,0.0049,-0.0015,-0.0072,0.0028,-0.0027,0.0079,0.0094,0.0172,0.0037,0.6628
"937",2020-10-16,0.0075,-0.006,-0.0029,-0.0053,-0.0014,-0.002,-7e-04,0.0064,0.0057,-0.0095,0.1344
"938",2020-10-15,-0.007,0.0108,-0.0024,-0.0037,8e-04,0.0053,0.0527,0.0141,0.025,0.0044,0.8171
"939",2020-10-14,0.0113,0.0026,0.021,0.0205,0.0068,-0.0018,-0.0767,0.0017,0.0095,0.0124,-0.493
"940",2020-10-13,-0.0451,-0.0055,0.0191,0.0175,-0.0176,0.0046,-0.009,1e-04,0.0082,0.014,0.1425
"941",2020-10-12,0.0069,-0.0047,-0.0288,-0.0264,0.0014,4e-04,0.0511,3e-04,-0.01,-0.0264,0.5043
"942",2020-10-09,0.0515,0.0128,-0.0135,-0.0113,0.0162,-0.0062,0.0434,0.003,0.0152,0.0161,-0.3317
"943",2020-10-08,-9e-04,0.0018,0.0308,0.0322,0.0026,-3e-04,0.0081,-0.0072,0.004,-7e-04,0.3112
"944",2020-10-07,-0.001,0.0219,-0.0171,-0.0155,-0.0094,-7e-04,0.0341,0.0109,0.0102,0.0089,-0.0291
"945",2020-10-06,-0.0259,0,0.0362,0.0329,-0.0058,0.0021,-0.0363,0.0064,0.0137,0.0202,0.2474
"946",2020-10-05,0.0221,-0.0045,0.0578,0.0514,0.0064,-0.0039,0.0726,0.0079,0.0024,0.0038,-0.1087
"947",2020-10-02,-0.0093,0.0386,-0.0428,-0.0406,-0.0045,0.0016,-0.0352,2e-04,-0.0039,8e-04,0.2935
"948",2020-10-01,0.0323,-0.0543,-0.0361,-5e-04,0.0109,-0.0018,0,-0.0011,0.008,0,-0.3229
"949",2020-09-30,-0.0388,0.0142,0.023,-0.0019,-0.0041,0,-0.0133,0.0229,0.0275,0.0239,-0.0019
"950",2020-09-29,0.0373,5e-04,-0.0321,-0.033,0.0149,-0.004,0.2189,-0.002,-0.0023,-8e-04,0.0072
"951",2020-09-28,0.0221,0.0066,0.0089,0.0122,0.0086,-0.004,-0.0178,0.0023,0.0071,-0.0047,0.5202
"952",2020-09-25,-0.0044,0.001,-0.0017,-5e-04,-0.0056,0.0031,-0.0485,-0.0042,9e-04,0,-0.1586
"953",2020-09-24,0.0039,-0.0083,0.009,0.0041,0.0045,-5e-04,0.0579,-5e-04,-0.0039,-0.0123,0.0425
"954",2020-09-23,-0.0578,-0.0209,0.0106,0.0012,-0.0205,0.0045,0.1587,-0.0029,0.0022,0.0015,-0.4176
"955",2020-09-22,0.0056,0.0096,0.0066,0.0068,-0.0016,0.0036,-5e-04,0.0035,0.0036,0.0015,0.5787
"956",2020-09-21,-0.1011,-0.0276,-0.0431,-0.0396,-0.0262,0.0079,-0.104,-0.0094,-0.0133,-0.016,-0.0788
"957",2020-09-18,0.0011,0.0135,0.0024,-0.0035,0.0063,-2e-04,0.0029,0.0188,0.0126,0.0183,-0.1477
"958",2020-09-17,-0.0137,0.0034,0.02,0.0256,-0.0105,-0.0028,-0.0993,0.0097,0.0166,0.0148,0.1935
"959",2020-09-16,4e-04,-8e-04,0.0482,0.0417,0.0022,0.0016,-0.0402,0.0063,0.0162,0.0221,-0.3406
"960",2020-09-15,0.004,-0.0016,0.0264,0.0232,0.0013,0.0019,0.0225,-0.0053,-0.0013,-0.004,0.5438
"961",2020-09-14,0.0185,0.0094,-0.0024,-0.0055,0.0081,-0.0044,0.0181,0.0068,0.0048,0.0064,-0.242
"962",2020-09-11,-0.0159,0.0136,-3e-04,-0.0057,-0.0083,-1e-04,-0.0232,-0.0022,0.0118,0.017,0.0048
"963",2020-09-10,0.0077,-0.0173,-0.0195,-0.0179,0.0048,8e-04,-0.0345,0.0051,0.0129,0.0065,1.1215
"964",2020-09-09,0.0034,0.0087,0.0328,0.0254,0.006,-0.002,0.0025,0.0071,0.0011,0.0058,-0.3714
"965",2020-09-08,0,-0.0124,-0.0513,-0.0531,0,0.0078,-0.0555,-0.0047,0.0053,0.0033,-0.7791
"966",2020-09-07,0.0104,-0.0016,0.0116,-0.0152,0.0046,0,-0.0078,7e-04,0.0028,0,1.6577
"967",2020-09-04,-0.0061,0.029,-0.0376,-0.032,-0.0018,-2e-04,0.0406,0.0032,0.009,0.0025,0.007
"968",2020-09-03,-0.019,-0.0152,-0.0031,-0.0081,-0.0035,-0.0011,4e-04,0.0026,-9e-04,0.005,-0.1474
"969",2020-09-02,-0.0436,-0.0025,-0.0286,-0.0252,-0.0173,0.0054,-0.0162,-0.0021,2e-04,0.0067,0.0263
"970",2020-09-01,0.0018,-0.0108,0.0042,0.0066,2e-04,0.0022,-0.0392,0.0072,5e-04,8e-04,0.1824
"971",2020-08-31,0.0289,0.014,-0.009,0.0051,0.0019,-0.0027,-0.0102,0.0071,0.0028,-8e-04,2.3579
"972",2020-08-28,0.0218,0.0117,-5e-04,-9e-04,0.0219,-0.0066,0.0302,7e-04,0.0037,0.011,-0.7958
"973",2020-08-27,-0.0147,0.003,-0.0087,-0.0121,-0.0102,-1e-04,0.0479,0.0107,0.0077,0.0154,0.2962
"974",2020-08-26,0.0446,0.0095,9e-04,-0.0048,0.0153,-2e-04,-0.0112,0.0035,0.0041,0.0043,0.2062
"975",2020-08-25,-0.0128,0.0027,0.0168,0.0162,-0.0083,-0.0029,-0.0096,0.0036,0.0093,0.0131,0.1881
"976",2020-08-24,-0.0041,0.0039,0.0073,0.0176,-0.004,5e-04,0.0266,-0.0093,0.007,-9e-04,1.0484
"977",2020-08-21,-0.0155,-0.0192,-0.0047,-0.0122,3e-04,0.005,0.0408,0.0076,0.0054,-0.0017,0.3096
"978",2020-08-20,-0.0067,-0.0153,-0.0067,-0.0104,-0.0121,-0.0011,-0.0305,0.0027,-0.0043,-0.0096,0.9614
"979",2020-08-19,-0.0268,0.0155,-2e-04,-0.002,-0.0213,0.0067,0.0037,0.0039,-9e-04,0.0017,-0.5892
"980",2020-08-18,0.0147,0.0236,-0.0012,0.002,0.0072,-0.0063,0.0333,-0.0013,-0.0034,9e-04,0.2493
"981",2020-08-17,0.06,0.0141,0.0203,0.0127,0.0251,-0.0026,-0.0072,0.0102,0.0103,0.0131,0.0213
"982",2020-08-14,-0.0598,0.0177,-0.0049,-0.0036,-0.0105,-0.0025,0.0797,0.0019,-4e-04,0,-0.6968
"983",2020-08-13,0.0668,-0.0275,-0.01,-0.0103,0.011,-0.001,0.0139,0.0049,0.0202,0.0151,0.363
"984",2020-08-12,-0.0027,0.0054,0.0258,0.0209,0.0014,-0.0021,-0.0088,0.0023,0.0092,0.0099,0.1119
"985",2020-08-11,-0.1097,0.0047,-0.0071,-0.0109,-0.0458,3e-04,0.0084,0.0014,0.0021,0.0018,0.3092
"986",2020-08-10,0.0607,0.024,0.0164,0.0133,0.0058,0.0017,-0.038,-0.01,-0.0014,-0.0027,0.0287
"987",2020-08-06,0.0567,-0.0015,-0.0054,-0.0018,0.0098,-9e-04,-0.0119,-0.0059,2e-04,9e-04,1.2013
"988",2020-08-05,0.0332,0.0074,0.0124,0.0167,0.014,-0.0057,-9e-04,0.0054,0.0016,-0.0054,-0.3655
"989",2020-08-04,0.0656,-0.0058,0.0145,0.0063,0.0175,-0.0014,0.0438,-0.0067,-0.0173,-0.0099,0.1443
"990",2020-08-03,0.0075,0.0152,0.0182,0.0196,2e-04,0.002,0.1679,-0.0094,0.0038,0,0.5088
"991",2020-07-31,0.0357,-0.0147,0.0082,0.0084,0.0097,0.0034,-0.0164,0.0109,0.0016,0.0045,-0.3368
"992",2020-07-30,-0.0322,0,-0.0313,-0.0185,8e-04,-0.0045,-0.0135,-0.0025,1e-04,0.0036,-0.4028
"993",2020-07-29,-0.0057,5e-04,0.0063,0.0123,0.0064,-0.0023,0.03,0.0054,-0.0056,-0.0027,-0.4078
"994",2020-07-28,-0.0079,0.0067,-0.0124,-0.0044,0.0059,3e-04,0.0381,-0.0053,-0.0082,-0.008,-0.1201
"995",2020-07-27,0.0722,0.0021,0.0084,0.0016,0.0164,-0.0081,-0.0409,-0.007,4e-04,0.0018,1.2514
"996",2020-07-24,-0.0055,-0.0149,0.0058,7e-04,0.0042,-0.0028,0.0129,0.0122,0.0031,0.0017,0.1726
"997",2020-07-23,-0.0067,0.0039,-0.0197,-0.0221,0.0136,-0.003,0.0619,-0.004,0.0111,0.0071,-0.406
"998",2020-07-22,0.0739,-0.0111,0.0029,-7e-04,0.0124,-0.0014,0.0036,0.0064,0.0117,0.0099,0.0077
"999",2020-07-21,0.0671,0.0147,0.0244,0.024,0.0144,-0.0074,0.0207,0.0056,-0.0039,-0.0054,0.2877
"1000",2020-07-20,0.0214,0.0039,0.0042,0.0032,0.0036,-0.0012,-0.0448,-0.0108,-0.0055,0.0063,0.9575
"1001",2020-07-17,0.0108,0.0012,-0.0044,-0.0053,0.0051,-0.0045,-0.0029,-0.008,0.0061,0.0045,0.262
"1002",2020-07-16,-0.0093,0.0053,-0.0114,-0.0096,-0.0079,0.0029,-0.0309,-0.0112,0.0168,0.0055,-1.2572
"1003",2020-07-15,0.0118,-0.0165,0.021,0.0207,3e-04,-0.0017,0.0183,0.017,0.0013,0.0092,0.1001
"1004",2020-07-14,-0.0131,-0.0072,0.0057,0.0042,-0.0013,-0.0021,0.004,-1e-04,0.002,0.0065,0.0114
"1005",2020-07-13,0.0381,0.0201,-0.0108,-0.012,0.0067,-0.0021,-0.0366,-0.0029,-0.0142,-0.0047,1.2918
"1006",2020-07-10,0.0042,0.0202,0.0233,0.021,-0.0011,-6e-04,0.0146,0.0073,-0.0187,-0.0074,0.5568
"1007",2020-07-09,-0.0102,0.0062,-0.0295,-0.0217,-0.0089,0.0032,-0.0247,0.0041,0.005,0.0028,-0.206
"1008",2020-07-08,0.0238,0.0094,0.0084,0.0049,0.0068,-0.0049,-0.0277,0.0156,0.004,-0.0055,-0.4367
"1009",2020-07-07,0.0066,0.0086,-7e-04,-5e-04,0.0093,0.0016,0.0251,0.0023,-0.0062,-0.0027,0.3882
"1010",2020-07-06,0.0103,0.0317,0.0112,0.007,0.0064,-0.0064,0.0481,0.0045,0.0059,0.0073,0.2318
"1011",2020-07-03,0.0038,-0.0228,-0.0118,-0.0079,-0.0042,0,0.0069,0.0021,0,0,0.6311
"1012",2020-07-02,0.0057,0.0049,0.021,0.0264,0.0057,0.0015,0.0377,-0.0028,-0.0105,-0.0037,-1.5283
"1013",2020-07-01,-0.0211,0.0029,0.0147,0.0214,-0.0106,-0.002,-0.0457,0.0048,0.0117,0.013,0.3379
"1014",2020-06-30,0.0311,0.0127,-0.0118,-0.0134,0.0108,-0.0016,0.0246,0.0106,0.0242,0.0131,0.4715
"1015",2020-06-29,0.0037,0.0073,0.03,0.0168,4e-04,0.001,0.1431,0.0032,0.0233,0.0047,0.2795
"1016",2020-06-26,0.0065,0,-0.0067,-7e-04,0.0057,2e-04,0.0088,-0.012,-0.0013,-0.0037,0.0837
"1017",2020-06-25,0.0135,0.0075,0.0183,0.0184,-0.0024,0.0027,-0.072,-0.004,-0.0143,-0.0056,-0.6765
"1018",2020-06-24,-0.0235,-0.0041,-0.0568,-0.0544,-0.0032,0.0054,-0.0244,-0.0025,5e-04,-0.0047,0.3526
"1019",2020-06-23,0.0091,0.0026,-0.0054,-0.0104,0.0088,-0.0039,-0.0162,-0.0047,-0.0063,-0.0028,-0.8464
"1020",2020-06-22,0.0029,0.0125,0.0226,0.0211,0.0075,-0.0061,-0.003,-0.0016,-0.0084,-9e-04,1.1065
"1021",2020-06-19,0.0199,0.0063,0.02,0.0164,0.0121,0.0018,0.0189,-0.0023,0.0024,9e-04,-0.6325
"1022",2020-06-18,-0.0147,6e-04,0.022,0.0197,-0.0025,0.0026,0,-0.0015,0.0047,-9e-04,-0.4016
"1023",2020-06-17,0.0076,0.0081,-0.0114,-0.0061,-6e-04,0.0022,0.0149,-7e-04,0.0023,0.0065,0.6478
"1024",2020-06-16,0.014,4e-04,0.0326,0.0312,0.0055,-5e-04,-0.033,-0.0034,-2e-04,0,-0.2615
"1025",2020-06-15,-0.0051,-0.0114,0.0252,0.0256,-0.006,-0.0034,-0.0358,0.0011,-4e-04,0.0019,1.3429
"1026",2020-06-12,-0.0232,0.0067,-0.0016,0.0047,-0.0015,0.0059,-0.0452,2e-04,1e-04,0.0066,-0.1719
"1027",2020-06-11,0.0049,-0.0256,-0.0807,-0.0762,0.0106,0.0082,0.0185,-0.009,0.0098,0,-0.0904
"1028",2020-06-10,-7e-04,0.0223,0.0158,0.0134,-0.001,-0.0039,0.0074,-0.0297,-0.0054,0.0057,0.3372
"1029",2020-06-09,-0.0062,0.0126,0.019,0.0093,0.0096,-0.003,-0.0123,-0.0044,-0.0069,-0.001,0.0396
"1030",2020-06-08,0.0243,0.0049,-0.0344,-0.0355,0.0128,-0.0032,0.0039,-9e-04,0.011,0.001,0.0757
"1031",2020-06-05,-0.0296,0.0267,0.0551,0.0578,-0.0253,0.0027,-0.022,-0.0067,0.0044,0.001,1.1125
"1032",2020-06-04,0.0064,0.0012,0.0035,0.005,0.0128,-0.0062,5e-04,0.0091,0.0137,0.0105,-1.1531
"1033",2020-06-03,-0.0162,-0.0018,0.0143,0.0056,-0.0156,-0.0041,0.0248,0.0036,0.0036,0.0106,0.3215
"1034",2020-06-02,-0.0297,0.0082,0.0355,0.0326,-0.009,-0.0016,0.0017,-0.0012,-0.001,0.0107,0.4322
"1035",2020-06-01,0.0197,0.0178,-0.0014,0.0846,-9e-04,-0.0053,-0.0406,-0.0025,-0.0047,0.0049,-0.3675
